id,date,futures_contract,month,unfixed_sale,unfixed_purchase,report_week
2721,2013-06-07,CTN13,July 2013,10349,3652,23
2722,2013-06-07,CTV13,October 2013,25,0,23
2723,2013-06-07,CTZ13,December 2013,26799,15118,23
2724,2013-06-07,CTH14,March 2014,12013,97,23
2725,2013-06-07,CTK14,May 2014,2631,55,23
2726,2013-06-07,CTN14,July 2014,3077,836,23
2727,2013-06-07,CTZ14,December 2014,1612,4673,23
2728,2013-06-07,CTH15,March 2015,647,0,23
2729,2013-06-14,CTN13,July 2013,8191,1666,24
2730,2013-06-14,CTV13,October 2013,25,0,24
2731,2013-06-14,CTZ13,December 2013,27348,14030,24
2732,2013-06-14,CTH14,March 2014,12438,95,24
2733,2013-06-14,CTK14,May 2014,2910,96,24
2734,2013-06-14,CTN14,July 2014,3111,813,24
2735,2013-06-14,CTZ14,December 2014,1920,4678,24
2736,2013-06-14,CTH15,March 2015,647,0,24
2737,2013-06-21,CTN13,July 2013,53,24,25
2738,2013-06-21,CTV13,October 2013,25,0,25
2739,2013-06-21,CTZ13,December 2013,28279,14023,25
2740,2013-06-21,CTH14,March 2014,12548,131,25
2741,2013-06-21,CTK14,May 2014,2958,171,25
2742,2013-06-21,CTN14,July 2014,3304,813,25
2743,2013-06-21,CTZ14,December 2014,2168,4683,25
2744,2013-06-21,CTH15,March 2015,769,0,25
2745,2013-06-28,CTN13,July 2013,0,2,26
2746,2013-06-28,CTV13,October 2013,25,0,26
2747,2013-06-28,CTZ13,December 2013,29020,14371,26
2748,2013-06-28,CTH14,March 2014,13730,131,26
2749,2013-06-28,CTK14,May 2014,3781,191,26
2750,2013-06-28,CTN14,July 2014,4686,998,26
2751,2013-06-28,CTZ14,December 2014,2139,4765,26
2752,2013-06-28,CTH15,March 2015,769,0,26
2753,2013-05-03,CTK13,May 2013,13,0,18
2754,2013-05-03,CTN13,July 2013,16787,3970,18
2755,2013-05-03,CTV13,October 2013,4,0,18
2756,2013-05-03,CTZ13,December 2013,22100,12228,18
2757,2013-05-03,CTH14,March 2014,10122,73,18
2758,2013-05-03,CTK14,May 2014,1657,0,18
2759,2013-05-03,CTN14,July 2014,1494,589,18
2760,2013-05-03,CTZ14,December 2014,1088,3632,18
2761,2013-05-10,CTK13,May 2013,0,0,19
2762,2013-05-10,CTN13,July 2013,17065,4181,19
2763,2013-05-10,CTV13,October 2013,4,0,19
2764,2013-05-10,CTZ13,December 2013,22280,12230,19
2765,2013-05-10,CTH14,March 2014,10260,97,19
2766,2013-05-10,CTK14,May 2014,1929,0,19
2767,2013-05-10,CTN14,July 2014,1680,624,19
2768,2013-05-10,CTZ14,December 2014,1088,3695,19
2769,2013-05-17,CTK13,May 2013,0,0,20
2770,2013-05-17,CTN13,July 2013,16621,3432,20
2771,2013-05-17,CTV13,October 2013,29,0,20
2772,2013-05-17,CTZ13,December 2013,23133,12336,20
2773,2013-05-17,CTH14,March 2014,10501,97,20
2774,2013-05-17,CTK14,May 2014,2017,0,20
2775,2013-05-17,CTN14,July 2014,1814,596,20
2776,2013-05-17,CTZ14,December 2014,1183,3929,20
2777,2013-05-24,CTN13,July 2013,13722,2831,21
2778,2013-05-24,CTV13,October 2013,29,0,21
2779,2013-05-24,CTZ13,December 2013,23622,12609,21
2780,2013-05-24,CTH14,March 2014,11035,97,21
2781,2013-05-24,CTK14,May 2014,2306,0,21
2782,2013-05-24,CTN14,July 2014,2581,623,21
2783,2013-05-24,CTZ14,December 2014,1399,4107,21
2784,2013-05-24,CTH15,March 2015,407,0,21
2785,2013-05-31,CTN13,July 2013,11063,3094,22
2786,2013-05-31,CTV13,October 2013,25,0,22
2787,2013-05-31,CTZ13,December 2013,23741,12338,22
2788,2013-05-31,CTH14,March 2014,11632,97,22
2789,2013-05-31,CTK14,May 2014,2466,30,22
2790,2013-05-31,CTN14,July 2014,2631,711,22
2791,2013-05-31,CTZ14,December 2014,1459,4242,22
2792,2013-05-31,CTH15,March 2015,511,0,22
2793,2013-04-05,CTK13,May 2013,7911,770,14
2794,2013-04-05,CTN13,July 2013,19488,3406,14
2795,2013-04-05,CTV13,October 2013,4,0,14
2796,2013-04-05,CTZ13,December 2013,17243,10556,14
2797,2013-04-05,CTH14,March 2014,8007,45,14
2798,2013-04-05,CTK14,May 2014,893,0,14
2799,2013-04-05,CTN14,July 2014,850,588,14
2800,2013-04-05,CTZ14,December 2014,546,2941,14
2801,2013-04-12,CTK13,May 2013,4715,738,15
2802,2013-04-12,CTN13,July 2013,19704,3274,15
2803,2013-04-12,CTV13,October 2013,4,0,15
2804,2013-04-12,CTZ13,December 2013,17548,11369,15
2805,2013-04-12,CTH14,March 2014,8280,75,15
2806,2013-04-12,CTK14,May 2014,1017,0,15
2807,2013-04-12,CTN14,July 2014,1024,566,15
2808,2013-04-12,CTZ14,December 2014,703,3002,15
2809,2013-04-19,CTK13,May 2013,2489,573,16
2810,2013-04-19,CTN13,July 2013,19529,3232,16
2811,2013-04-19,CTV13,October 2013,4,0,16
2812,2013-04-19,CTZ13,December 2013,17804,11722,16
2813,2013-04-19,CTH14,March 2014,8398,75,16
2814,2013-04-19,CTK14,May 2014,1069,0,16
2815,2013-04-19,CTN14,July 2014,971,566,16
2816,2013-04-19,CTZ14,December 2014,703,3293,16
2817,2013-04-26,CTK13,May 2013,54,0,17
2818,2013-04-26,CTN13,July 2013,17987,3712,17
2819,2013-04-26,CTV13,October 2013,4,0,17
2820,2013-04-26,CTZ13,December 2013,18576,12136,17
2821,2013-04-26,CTH14,March 2014,9521,75,17
2822,2013-04-26,CTK14,May 2014,1102,0,17
2823,2013-04-26,CTN14,July 2014,980,566,17
2824,2013-04-26,CTZ14,December 2014,703,3339,17
2825,2013-03-01,CTH13,March 2013,0,0,9
2826,2013-03-01,CTK13,May 2013,14766,1481,9
2827,2013-03-01,CTN13,July 2013,17860,4659,9
2828,2013-03-01,CTV13,October 2013,22,0,9
2829,2013-03-01,CTZ13,December 2013,13808,9615,9
2830,2013-03-01,CTH14,March 2014,4946,0,9
2831,2013-03-01,CTK14,May 2014,585,0,9
2832,2013-03-01,CTN14,July 2014,914,693,9
2833,2013-03-08,CTH13,March 2013,0,0,10
2834,2013-03-08,CTK13,May 2013,14479,1258,10
2835,2013-03-08,CTN13,July 2013,19423,4549,10
2836,2013-03-08,CTV13,October 2013,4,0,10
2837,2013-03-08,CTZ13,December 2013,15044,10479,10
2838,2013-03-08,CTH14,March 2014,5189,2,10
2839,2013-03-08,CTK14,May 2014,585,0,10
2840,2013-03-08,CTN14,July 2014,888,693,10
2841,2013-03-15,CTK13,May 2013,13165,1058,11
2842,2013-03-15,CTN13,July 2013,19764,4352,11
2843,2013-03-15,CTV13,October 2013,4,0,11
2844,2013-03-15,CTZ13,December 2013,16116,10078,11
2845,2013-03-15,CTH14,March 2014,6745,33,11
2846,2013-03-15,CTK14,May 2014,718,0,11
2847,2013-03-15,CTN14,July 2014,729,748,11
2848,2013-03-15,CTZ14,December 2014,488,2334,11
2849,2013-03-22,CTK13,May 2013,11324,1002,12
2850,2013-03-22,CTN13,July 2013,19879,4331,12
2851,2013-03-22,CTV13,October 2013,4,0,12
2852,2013-03-22,CTZ13,December 2013,16651,10606,12
2853,2013-03-22,CTH14,March 2014,7627,38,12
2854,2013-03-22,CTK14,May 2014,761,0,12
2855,2013-03-22,CTN14,July 2014,729,836,12
2856,2013-03-22,CTZ14,December 2014,488,2413,12
2857,2013-03-29,CTK13,May 2013,10654,1456,13
2858,2013-03-29,CTN13,July 2013,18977,3201,13
2859,2013-03-29,CTV13,October 2013,4,0,13
2860,2013-03-29,CTZ13,December 2013,17021,10626,13
2861,2013-03-29,CTH14,March 2014,7820,38,13
2862,2013-03-29,CTK14,May 2014,872,0,13
2863,2013-03-29,CTN14,July 2014,829,588,13
2864,2013-03-29,CTZ14,December 2014,488,2762,13
2865,2013-02-01,CTH13,March 2013,10653,2029,5
2866,2013-02-01,CTK13,May 2013,13167,837,5
2867,2013-02-01,CTN13,July 2013,13831,5094,5
2868,2013-02-01,CTV13,October 2013,4,13,5
2869,2013-02-01,CTZ13,December 2013,10612,8283,5
2870,2013-02-01,CTH14,March 2014,2504,0,5
2871,2013-02-01,CTK14,May 2014,75,0,5
2872,2013-02-01,CTN14,July 2014,26,627,5
2873,2013-02-08,CTH13,March 2013,8748,1599,6
2874,2013-02-08,CTK13,May 2013,13257,826,6
2875,2013-02-08,CTN13,July 2013,15114,5078,6
2876,2013-02-08,CTV13,October 2013,4,13,6
2877,2013-02-08,CTZ13,December 2013,11523,8469,6
2878,2013-02-08,CTH14,March 2014,3788,0,6
2879,2013-02-08,CTK14,May 2014,359,0,6
2880,2013-02-08,CTN14,July 2014,618,627,6
2881,2013-02-15,CTH13,March 2013,5790,1725,7
2882,2013-02-15,CTK13,May 2013,13728,875,7
2883,2013-02-15,CTN13,July 2013,15647,4832,7
2884,2013-02-15,CTV13,October 2013,4,0,7
2885,2013-02-15,CTZ13,December 2013,12108,9150,7
2886,2013-02-15,CTH14,March 2014,4187,0,7
2887,2013-02-15,CTK14,May 2014,399,0,7
2888,2013-02-15,CTN14,July 2014,719,627,7
2889,2013-02-22,CTH13,March 2013,78,5,8
2890,2013-02-22,CTK13,May 2013,15393,1849,8
2891,2013-02-22,CTN13,July 2013,16685,4721,8
2892,2013-02-22,CTV13,October 2013,5,0,8
2893,2013-02-22,CTZ13,December 2013,12569,9660,8
2894,2013-02-22,CTH14,March 2014,4449,0,8
2895,2013-02-22,CTK14,May 2014,448,0,8
2896,2013-02-22,CTN14,July 2014,834,759,8
2897,2013-01-04,CTH13,March 2013,13915,6570,1
2898,2013-01-04,CTK13,May 2013,9670,612,1
2899,2013-01-04,CTN13,July 2013,10973,5851,1
2900,2013-01-04,CTV13,October 2013,0,13,1
2901,2013-01-04,CTZ13,December 2013,9511,7325,1
2902,2013-01-04,CTH14,March 2014,2438,0,1
2903,2013-01-04,CTK14,May 2014,75,0,1
2904,2013-01-04,CTN14,July 2014,13,627,1
2905,2013-01-11,CTH13,March 2013,13702,6192,2
2906,2013-01-11,CTK13,May 2013,10249,770,2
2907,2013-01-11,CTN13,July 2013,12339,5476,2
2908,2013-01-11,CTV13,October 2013,0,13,2
2909,2013-01-11,CTZ13,December 2013,9729,6899,2
2910,2013-01-11,CTH14,March 2014,2451,0,2
2911,2013-01-11,CTK14,May 2014,75,0,2
2912,2013-01-11,CTN14,July 2014,13,627,2
2913,2013-01-18,CTH13,March 2013,15794,4572,3
2914,2013-01-18,CTK13,May 2013,10716,754,3
2915,2013-01-18,CTN13,July 2013,12488,5276,3
2916,2013-01-18,CTV13,October 2013,1119,13,3
2917,2013-01-18,CTZ13,December 2013,9114,7414,3
2918,2013-01-18,CTH14,March 2014,2504,0,3
2919,2013-01-18,CTK14,May 2014,75,0,3
2920,2013-01-18,CTN14,July 2014,13,627,3
2921,2013-01-25,CTH13,March 2013,12403,2577,4
2922,2013-01-25,CTK13,May 2013,12654,661,4
2923,2013-01-25,CTN13,July 2013,13118,5617,4
2924,2013-01-25,CTV13,October 2013,4,13,4
2925,2013-01-25,CTZ13,December 2013,10004,7591,4
2926,2013-01-25,CTH14,March 2014,2735,0,4
2927,2013-01-25,CTK14,May 2014,75,0,4
2928,2013-01-25,CTN14,July 2014,238,627,4
2929,2012-12-07,CTZ12,December 2012,0,0,49
2930,2012-12-07,CTH13,March 2013,16723,11136,49
2931,2012-12-07,CTK13,May 2013,7696,551,49
2932,2012-12-07,CTN13,July 2013,9259,5416,49
2933,2012-12-07,CTV13,October 2013,0,13,49
2934,2012-12-07,CTZ13,December 2013,9246,6525,49
2935,2012-12-07,CTH14,March 2014,2373,265,49
2936,2012-12-07,CTK14,May 2014,75,0,49
2937,2012-12-14,CTZ12,December 2012,0,0,50
2938,2012-12-14,CTH13,March 2013,16719,9299,50
2939,2012-12-14,CTK13,May 2013,8408,681,50
2940,2012-12-14,CTN13,July 2013,9543,5390,50
2941,2012-12-14,CTV13,October 2013,0,13,50
2942,2012-12-14,CTZ13,December 2013,9265,6619,50
2943,2012-12-14,CTH14,March 2014,2384,0,50
2944,2012-12-14,CTK14,May 2014,75,0,50
2945,2012-12-21,CTH13,March 2013,17025,7819,51
2946,2012-12-21,CTK13,May 2013,9339,1504,51
2947,2012-12-21,CTN13,July 2013,10438,5377,51
2948,2012-12-21,CTV13,October 2013,0,13,51
2949,2012-12-21,CTZ13,December 2013,9427,6637,51
2950,2012-12-21,CTH14,March 2014,2397,220,51
2951,2012-12-21,CTK14,May 2014,75,0,51
2952,2012-12-21,CTN14,July 2014,13,627,51
2953,2012-12-28,CTH13,March 2013,16434,7022,52
2954,2012-12-28,CTK13,May 2013,9656,626,52
2955,2012-12-28,CTN13,July 2013,10612,5485,52
2956,2012-12-28,CTV13,October 2013,0,13,52
2957,2012-12-28,CTZ13,December 2013,9429,6987,52
2958,2012-12-28,CTH14,March 2014,2404,0,52
2959,2012-12-28,CTK14,May 2014,75,0,52
2960,2012-12-28,CTN14,July 2014,13,627,52
2961,2012-11-02,CTZ12,December 2012,8397,10394,44
2962,2012-11-02,CTH13,March 2013,12583,3579,44
2963,2012-11-02,CTK13,May 2013,5116,325,44
2964,2012-11-02,CTN13,July 2013,6914,5205,44
2965,2012-11-02,CTV13,October 2013,58,26,44
2966,2012-11-02,CTZ13,December 2013,6328,4999,44
2967,2012-11-02,CTH14,March 2014,723,265,44
2968,2012-11-02,CTK14,May 2014,18,0,44
2969,2012-11-09,CTZ12,December 2012,5781,10114,45
2970,2012-11-09,CTH13,March 2013,13125,4209,45
2971,2012-11-09,CTK13,May 2013,5833,405,45
2972,2012-11-09,CTN13,July 2013,7672,5205,45
2973,2012-11-09,CTV13,October 2013,58,26,45
2974,2012-11-09,CTZ13,December 2013,6546,5007,45
2975,2012-11-09,CTH14,March 2014,956,265,45
2976,2012-11-09,CTK14,May 2014,18,0,45
2977,2012-11-16,CTZ12,December 2012,4069,5898,46
2978,2012-11-16,CTH13,March 2013,14471,6766,46
2979,2012-11-16,CTK13,May 2013,6468,561,46
2980,2012-11-16,CTN13,July 2013,8229,5309,46
2981,2012-11-16,CTV13,October 2013,0,0,46
2982,2012-11-16,CTZ13,December 2013,7715,5023,46
2983,2012-11-16,CTH14,March 2014,1807,265,46
2984,2012-11-16,CTK14,May 2014,66,0,46
2985,2012-11-23,CTZ12,December 2012,37,488,47
2986,2012-11-23,CTH13,March 2013,15946,11816,47
2987,2012-11-23,CTK13,May 2013,7228,588,47
2988,2012-11-23,CTN13,July 2013,8983,5395,47
2989,2012-11-23,CTV13,October 2013,0,0,47
2990,2012-11-23,CTZ13,December 2013,8881,6009,47
2991,2012-11-23,CTH14,March 2014,2326,265,47
2992,2012-11-23,CTK14,May 2014,66,0,47
2993,2012-11-30,CTZ12,December 2012,0,0,48
2994,2012-11-30,CTH13,March 2013,16639,10879,48
2995,2012-11-30,CTK13,May 2013,7529,606,48
2996,2012-11-30,CTN13,July 2013,9003,5416,48
2997,2012-11-30,CTV13,October 2013,0,13,48
2998,2012-11-30,CTZ13,December 2013,8954,6306,48
2999,2012-11-30,CTH14,March 2014,2329,265,48
3000,2012-11-30,CTK14,May 2014,66,0,48
3001,2012-10-05,CTV12,October 2012,0,0,40
3002,2012-10-05,CTZ12,December 2012,13769,18693,40
3003,2012-10-05,CTH13,March 2013,11933,1467,40
3004,2012-10-05,CTK13,May 2013,4621,310,40
3005,2012-10-05,CTN13,July 2013,6440,5112,40
3006,2012-10-05,CTV13,October 2013,13,13,40
3007,2012-10-05,CTZ13,December 2013,5368,4677,40
3008,2012-10-05,CTH14,March 2014,686,265,40
3009,2012-10-12,CTV12,October 2012,0,0,41
3010,2012-10-12,CTZ12,December 2012,12983,17931,41
3011,2012-10-12,CTH13,March 2013,12041,1315,41
3012,2012-10-12,CTK13,May 2013,4852,60,41
3013,2012-10-12,CTN13,July 2013,6762,5271,41
3014,2012-10-12,CTV13,October 2013,13,13,41
3015,2012-10-12,CTZ13,December 2013,5642,4677,41
3016,2012-10-12,CTH14,March 2014,686,265,41
3017,2012-10-19,CTZ12,December 2012,13168,12111,42
3018,2012-10-19,CTH13,March 2013,12262,2985,42
3019,2012-10-19,CTK13,May 2013,5012,122,42
3020,2012-10-19,CTN13,July 2013,6801,5171,42
3021,2012-10-19,CTV13,October 2013,28,26,42
3022,2012-10-19,CTZ13,December 2013,6172,4932,42
3023,2012-10-19,CTH14,March 2014,723,265,42
3024,2012-10-19,CTK14,May 2014,17,0,42
3025,2012-10-26,CTZ12,December 2012,11743,9661,43
3026,2012-10-26,CTH13,March 2013,10129,2483,43
3027,2012-10-26,CTK13,May 2013,3671,130,43
3028,2012-10-26,CTN13,July 2013,5769,5166,43
3029,2012-10-26,CTV13,October 2013,28,26,43
3030,2012-10-26,CTZ13,December 2013,5281,4765,43
3031,2012-10-26,CTH14,March 2014,723,265,43
3032,2012-10-26,CTK14,May 2014,18,0,43
3033,2012-09-07,CTV12,October 2012,15,7,36
3034,2012-09-07,CTZ12,December 2012,17465,18757,36
3035,2012-09-07,CTH13,March 2013,10854,506,36
3036,2012-09-07,CTK13,May 2013,4102,44,36
3037,2012-09-07,CTN13,July 2013,5947,4813,36
3038,2012-09-07,CTV13,October 2013,13,13,36
3039,2012-09-07,CTZ13,December 2013,4448,4145,36
3040,2012-09-07,CTH14,March 2014,395,265,36
3041,2012-09-14,CTV12,October 2012,10,7,37
3042,2012-09-14,CTZ12,December 2012,16477,18840,37
3043,2012-09-14,CTH13,March 2013,11253,656,37
3044,2012-09-14,CTK13,May 2013,4228,44,37
3045,2012-09-14,CTN13,July 2013,6179,4945,37
3046,2012-09-14,CTV13,October 2013,13,13,37
3047,2012-09-14,CTZ13,December 2013,4700,4168,37
3048,2012-09-14,CTH14,March 2014,528,265,37
3049,2012-09-21,CTV12,October 2012,0,0,38
3050,2012-09-21,CTZ12,December 2012,15777,18351,38
3051,2012-09-21,CTH13,March 2013,11442,1218,38
3052,2012-09-21,CTK13,May 2013,4334,44,38
3053,2012-09-21,CTN13,July 2013,6360,5060,38
3054,2012-09-21,CTV13,October 2013,13,13,38
3055,2012-09-21,CTZ13,December 2013,4959,4514,38
3056,2012-09-21,CTH14,March 2014,660,265,38
3057,2012-09-28,CTV12,October 2012,0,0,39
3058,2012-09-28,CTZ12,December 2012,14475,19576,39
3059,2012-09-28,CTH13,March 2013,11884,1435,39
3060,2012-09-28,CTK13,May 2013,4481,44,39
3061,2012-09-28,CTN13,July 2013,6358,5290,39
3062,2012-09-28,CTV13,October 2013,13,13,39
3063,2012-09-28,CTZ13,December 2013,4959,4539,39
3064,2012-09-28,CTH14,March 2014,686,353,39
3065,2012-08-03,CTV12,October 2012,25,0,31
3066,2012-08-03,CTZ12,December 2012,15372,18967,31
3067,2012-08-03,CTH13,March 2013,10102,244,31
3068,2012-08-03,CTK13,May 2013,3842,44,31
3069,2012-08-03,CTN13,July 2013,5748,4776,31
3070,2012-08-03,CTV13,October 2013,13,13,31
3071,2012-08-03,CTZ13,December 2013,4381,3621,31
3072,2012-08-03,CTH14,March 2014,334,0,31
3073,2012-08-10,CTV12,October 2012,24,0,32
3074,2012-08-10,CTZ12,December 2012,16826,18975,32
3075,2012-08-10,CTH13,March 2013,10204,253,32
3076,2012-08-10,CTK13,May 2013,3957,44,32
3077,2012-08-10,CTN13,July 2013,5767,4794,32
3078,2012-08-10,CTV13,October 2013,13,13,32
3079,2012-08-10,CTZ13,December 2013,4401,3406,32
3080,2012-08-10,CTH14,March 2014,334,0,32
3081,2012-08-17,CTV12,October 2012,23,0,33
3082,2012-08-17,CTZ12,December 2012,16751,15869,33
3083,2012-08-17,CTH13,March 2013,10273,253,33
3084,2012-08-17,CTK13,May 2013,4007,44,33
3085,2012-08-17,CTN13,July 2013,5925,4921,33
3086,2012-08-17,CTV13,October 2013,13,13,33
3087,2012-08-17,CTZ13,December 2013,4330,4147,33
3088,2012-08-17,CTH14,March 2014,395,0,33
3089,2012-08-24,CTV12,October 2012,20,0,34
3090,2012-08-24,CTZ12,December 2012,16903,15798,34
3091,2012-08-24,CTH13,March 2013,10278,253,34
3092,2012-08-24,CTK13,May 2013,4019,44,34
3093,2012-08-24,CTN13,July 2013,5925,4921,34
3094,2012-08-24,CTV13,October 2013,13,13,34
3095,2012-08-24,CTZ13,December 2013,4448,4008,34
3096,2012-08-24,CTH14,March 2014,395,0,34
3097,2012-08-31,CTV12,October 2012,15,7,35
3098,2012-08-31,CTZ12,December 2012,17645,16818,35
3099,2012-08-31,CTH13,March 2013,10553,506,35
3100,2012-08-31,CTK13,May 2013,4032,44,35
3101,2012-08-31,CTN13,July 2013,5975,4789,35
3102,2012-08-31,CTV13,October 2013,13,13,35
3103,2012-08-31,CTZ13,December 2013,4448,4203,35
3104,2012-08-31,CTH14,March 2014,395,265,35
3105,2012-07-06,CTN12,July 2012,0,0,27
3106,2012-07-06,CTV12,October 2012,33,0,27
3107,2012-07-06,CTZ12,December 2012,15098,18952,27
3108,2012-07-06,CTH13,March 2013,8270,203,27
3109,2012-07-06,CTK13,May 2013,3362,18,27
3110,2012-07-06,CTN13,July 2013,5291,4230,27
3111,2012-07-06,CTV13,October 2013,0,0,27
3112,2012-07-06,CTZ13,December 2013,3529,2405,27
3113,2012-07-13,CTN12,July 2012,0,0,28
3114,2012-07-13,CTV12,October 2012,30,0,28
3115,2012-07-13,CTZ12,December 2012,15527,19021,28
3116,2012-07-13,CTH13,March 2013,8640,242,28
3117,2012-07-13,CTK13,May 2013,3535,44,28
3118,2012-07-13,CTN13,July 2013,5588,4433,28
3119,2012-07-13,CTV13,October 2013,26,13,28
3120,2012-07-13,CTZ13,December 2013,3755,3076,28
3121,2012-07-20,CTN12,July 2012,0,0,29
3122,2012-07-20,CTV12,October 2012,39,0,29
3123,2012-07-20,CTZ12,December 2012,16433,19440,29
3124,2012-07-20,CTH13,March 2013,8709,242,29
3125,2012-07-20,CTK13,May 2013,3397,44,29
3126,2012-07-20,CTN13,July 2013,5646,4474,29
3127,2012-07-20,CTV13,October 2013,13,13,29
3128,2012-07-20,CTZ13,December 2013,3847,3266,29
3129,2012-07-27,CTV12,October 2012,27,0,30
3130,2012-07-27,CTZ12,December 2012,15549,19180,30
3131,2012-07-27,CTH13,March 2013,9215,244,30
3132,2012-07-27,CTK13,May 2013,3574,44,30
3133,2012-07-27,CTN13,July 2013,5745,4474,30
3134,2012-07-27,CTV13,October 2013,13,13,30
3135,2012-07-27,CTZ13,December 2013,3915,3264,30
3136,2012-07-27,CTH14,March 2014,334,0,30
3137,2012-06-01,CTN12,July 2012,10907,4977,22
3138,2012-06-01,CTV12,October 2012,46,0,22
3139,2012-06-01,CTZ12,December 2012,12229,17739,22
3140,2012-06-01,CTH13,March 2013,6517,19,22
3141,2012-06-01,CTK13,May 2013,2605,18,22
3142,2012-06-01,CTN13,July 2013,3980,3549,22
3143,2012-06-01,CTV13,October 2013,0,0,22
3144,2012-06-01,CTZ13,December 2013,2106,3171,22
3145,2012-06-08,CTN12,July 2012,9654,4725,23
3146,2012-06-08,CTV12,October 2012,47,0,23
3147,2012-06-08,CTZ12,December 2012,11900,17044,23
3148,2012-06-08,CTH13,March 2013,6784,53,23
3149,2012-06-08,CTK13,May 2013,2556,18,23
3150,2012-06-08,CTN13,July 2013,4057,3549,23
3151,2012-06-08,CTV13,October 2013,0,0,23
3152,2012-06-08,CTZ13,December 2013,2230,3204,23
3153,2012-06-15,CTN12,July 2012,7888,1921,24
3154,2012-06-15,CTV12,October 2012,25,0,24
3155,2012-06-15,CTZ12,December 2012,12109,17858,24
3156,2012-06-15,CTH13,March 2013,6821,53,24
3157,2012-06-15,CTK13,May 2013,2600,18,24
3158,2012-06-15,CTN13,July 2013,4098,3571,24
3159,2012-06-15,CTV13,October 2013,0,0,24
3160,2012-06-15,CTZ13,December 2013,2282,3299,24
3161,2012-06-22,CTN12,July 2012,110,17,25
3162,2012-06-22,CTV12,October 2012,23,0,25
3163,2012-06-22,CTZ12,December 2012,13593,18442,25
3164,2012-06-22,CTH13,March 2013,7876,203,25
3165,2012-06-22,CTK13,May 2013,3195,18,25
3166,2012-06-22,CTN13,July 2013,5055,3881,25
3167,2012-06-22,CTV13,October 2013,0,0,25
3168,2012-06-22,CTZ13,December 2013,3111,3271,25
3169,2012-06-29,CTN12,July 2012,52,15,26
3170,2012-06-29,CTV12,October 2012,35,0,26
3171,2012-06-29,CTZ12,December 2012,14548,18701,26
3172,2012-06-29,CTH13,March 2013,8122,203,26
3173,2012-06-29,CTK13,May 2013,3112,18,26
3174,2012-06-29,CTN13,July 2013,5262,4069,26
3175,2012-06-29,CTV13,October 2013,0,0,26
3176,2012-06-29,CTZ13,December 2013,3360,3271,26
3177,2012-05-04,CTK12,May 2012,381,205,18
3178,2012-05-04,CTN12,July 2012,18985,6185,18
3179,2012-05-04,CTV12,October 2012,30,0,18
3180,2012-05-04,CTZ12,December 2012,10746,15012,18
3181,2012-05-04,CTH13,March 2013,5952,0,18
3182,2012-05-04,CTK13,May 2013,2600,8,18
3183,2012-05-04,CTN13,July 2013,3772,3106,18
3184,2012-05-04,CTV13,October 2013,0,0,18
3185,2012-05-11,CTK12,May 2012,0,0,19
3186,2012-05-11,CTN12,July 2012,15322,6330,19
3187,2012-05-11,CTV12,October 2012,46,0,19
3188,2012-05-11,CTZ12,December 2012,10789,14953,19
3189,2012-05-11,CTH13,March 2013,6034,19,19
3190,2012-05-11,CTK13,May 2013,2614,18,19
3191,2012-05-11,CTN13,July 2013,3920,3260,19
3192,2012-05-11,CTV13,October 2013,0,0,19
3193,2012-05-18,CTN12,July 2012,14457,6192,20
3194,2012-05-18,CTV12,October 2012,46,0,20
3195,2012-05-18,CTZ12,December 2012,10820,15386,20
3196,2012-05-18,CTH13,March 2013,6268,19,20
3197,2012-05-18,CTK13,May 2013,2606,18,20
3198,2012-05-18,CTN13,July 2013,3918,3311,20
3199,2012-05-18,CTV13,October 2013,0,0,20
3200,2012-05-18,CTZ13,December 2013,1892,3171,20
3201,2012-05-25,CTN12,July 2012,12863,5375,21
3202,2012-05-25,CTV12,October 2012,46,0,21
3203,2012-05-25,CTZ12,December 2012,10822,17195,21
3204,2012-05-25,CTH13,March 2013,6416,19,21
3205,2012-05-25,CTK13,May 2013,2566,18,21
3206,2012-05-25,CTN13,July 2013,3968,3549,21
3207,2012-05-25,CTV13,October 2013,0,0,21
3208,2012-05-25,CTZ13,December 2013,1987,3171,21
3209,2012-04-06,CTK12,May 2012,8237,2495,14
3210,2012-04-06,CTN12,July 2012,19710,6418,14
3211,2012-04-06,CTV12,October 2012,39,0,14
3212,2012-04-06,CTZ12,December 2012,6774,13507,14
3213,2012-04-06,CTH13,March 2013,5161,0,14
3214,2012-04-06,CTK13,May 2013,2100,5,14
3215,2012-04-06,CTN13,July 2013,2037,1105,14
3216,2012-04-06,CTV13,October 2013,53,4,14
3217,2012-04-13,CTK12,May 2012,5657,3496,15
3218,2012-04-13,CTN12,July 2012,20104,6453,15
